sim_time, iris/rotor_2?world_angular_velocity/z
1086.96, -66.5199
1086.96, -66.553
1086.96, -66.5683
1086.97, -66.5829
1086.97, -66.6679
1086.98, -66.6761
1086.98, -66.6286
1086.98, -66.5683
1086.99, -66.5213
1086.99, -66.521
1087, -66.5143
1087, -66.5109
1087, -66.5906
1087.01, -66.659
1087.01, -66.7556
1087.02, -66.8479
1087.02, -66.8685
1087.02, -66.8251
1087.03, -66.8117
1087.03, -66.7814
1087.04, -66.7581
1087.04, -66.7423
1087.04, -66.7053
1087.05, -66.727
1087.05, -66.7445
1087.06, -66.7613
1087.06, -66.7958
1087.06, -66.8089
1087.07, -66.7723
1087.07, -66.7039
1087.08, -66.6127
1087.08, -66.5636
1087.08, -66.569
1087.09, -66.6141
1087.09, -66.6285
1087.1, -66.6256
1087.1, -66.6033
1087.1, -66.5828
1087.11, -66.5627
1087.11, -66.5558
1087.12, -66.5336
1087.12, -66.5127
1087.12, -66.4897
1087.13, -66.4613
1087.13, -66.4281
1087.14, -66.3829
1087.14, -66.4141
1087.14, -66.4626
1087.15, -66.4921
1087.15, -66.4794
1087.16, -66.4432
1087.16, -66.4061
1087.16, -66.4139
1087.17, -66.4193
1087.17, -66.3904
1087.18, -66.351
1087.18, -66.2982
1087.18, -66.2874
1087.19, -66.2862
1087.19, -66.2909
1087.2, -66.2986
1087.2, -66.2603
1087.2, -66.2327
1087.21, -66.2308
1087.21, -66.2216
1087.22, -66.2365
1087.22, -66.2474
1087.22, -66.249
1087.23, -66.239
1087.23, -66.2305
1087.24, -66.2421
1087.24, -66.262
1087.24, -66.2687
1087.25, -66.3165
1087.25, -66.3989
1087.26, -66.4165
1087.26, -66.3995
1087.26, -66.4005
1087.27, -66.3923
1087.27, -66.3588
1087.28, -66.3599
1087.28, -66.3636
1087.28, -66.3528
1087.29, -66.3149
1087.29, -66.3116
1087.3, -66.3639
1087.3, -66.4033
1087.3, -66.4069
1087.31, -66.417
1087.31, -66.4296
1087.32, -66.4209
1087.32, -66.4109
1087.32, -66.4059
1087.33, -66.4244
1087.33, -66.452
1087.34, -66.4632
1087.34, -66.4829
1087.34, -66.5034
1087.35, -66.55
1087.35, -66.5962
1087.36, -66.6353
1087.36, -66.6574
1087.36, -66.6362
1087.37, -66.624
1087.37, -66.6156
1087.38, -66.5994
1087.38, -66.5699
1087.38, -66.5346
1087.39, -66.5101
1087.39, -66.5122
1087.4, -66.4968
1087.4, -66.4604
1087.4, -66.4038
1087.41, -66.3444
1087.41, -66.3084
1087.42, -66.2783
1087.42, -66.2678
1087.42, -66.315
1087.43, -66.365
1087.43, -66.4173
1087.44, -66.4558
1087.44, -66.4629
1087.44, -66.4349
1087.45, -66.3764
1087.45, -66.3705
1087.46, -66.4076
1087.46, -66.462
1087.46, -66.4803
1087.47, -66.4971
1087.47, -66.5568
1087.48, -66.6252
1087.48, -66.6941
1087.48, -66.6988
1087.49, -66.6622
1087.49, -66.6179
1087.5, -66.5899
1087.5, -66.556
1087.5, -66.5267
1087.51, -66.5143
1087.51, -66.5201
1087.52, -66.5885
1087.52, -66.6519
1087.52, -66.6851
1087.53, -66.6874
1087.53, -66.6774
1087.54, -66.6564
1087.54, -66.6309
1087.54, -66.609
1087.55, -66.5978
1087.55, -66.5899
1087.56, -66.5647
1087.56, -66.5601
1087.56, -66.5497
1087.57, -66.5529
1087.57, -66.5534
1087.58, -66.5353
1087.58, -66.5139
1087.58, -66.5324
1087.59, -66.5654
1087.59, -66.5381
1087.6, -66.5184
1087.6, -66.5199
1087.6, -66.5691
1087.61, -66.5717
1087.61, -66.5374
1087.62, -66.4896
1087.62, -66.4601
1087.62, -66.4458
1087.63, -66.4614
1087.63, -66.4817
1087.64, -66.4491
1087.64, -66.4065
1087.64, -66.3625
1087.65, -66.3214
1087.65, -66.3094
1087.66, -66.3407
1087.66, -66.3909
1087.66, -66.3909
1087.67, -66.3594
1087.67, -66.3091
1087.68, -66.2788
1087.68, -66.2696
1087.68, -66.2579
1087.69, -66.2632
1087.69, -66.3215
1087.7, -66.3512
1087.7, -66.3909
1087.7, -66.3988
1087.71, -66.3776
1087.71, -66.3697
1087.72, -66.3694
1087.72, -66.4037
1087.72, -66.431
1087.73, -66.4204
1087.73, -66.4056
1087.74, -66.4387
1087.74, -66.513
1087.74, -66.5568
1087.75, -66.5842
1087.75, -66.5945
1087.76, -66.5982
1087.76, -66.5959
1087.76, -66.6024
1087.77, -66.6677
1087.77, -66.7246
1087.78, -66.7149
1087.78, -66.7061
1087.78, -66.7045
1087.79, -66.7276
1087.79, -66.7318
1087.8, -66.721
1087.8, -66.6964
1087.8, -66.6906
1087.81, -66.7089
1087.81, -66.7016
1087.82, -66.6726
1087.82, -66.6735
1087.82, -66.7057
1087.83, -66.7458
1087.83, -66.7612
1087.84, -66.7598
1087.84, -66.7368
1087.84, -66.7121
1087.85, -66.6953
1087.85, -66.674
1087.86, -66.6515
1087.86, -66.6562
1087.86, -66.6704
1087.87, -66.6411
1087.87, -66.6257
1087.88, -66.6222
1087.88, -66.7201
1087.88, -66.7922
1087.89, -66.8227
1087.89, -66.822
1087.9, -66.8853
1087.9, -66.9123
1087.9, -66.91
1087.91, -66.9
1087.91, -66.8871
1087.92, -66.8613
1087.92, -66.8285
1087.92, -66.8046
1087.93, -66.7809
1087.93, -66.7601
1087.94, -66.8161
1087.94, -66.848
1087.94, -66.83
1087.95, -66.7983
1087.95, -66.7732
1087.96, -66.75
1087.96, -66.7046
1087.96, -66.6791
1087.97, -66.6545
1087.97, -66.625
1087.98, -66.5949
1087.98, -66.5683
1087.98, -66.5229
1087.99, -66.4852
1087.99, -66.4629
1088, -66.4668
1088, -66.4706
1088, -66.4312
1088.01, -66.3842
1088.01, -66.3933
1088.02, -66.4244
1088.02, -66.4306
1088.02, -66.3998
1088.03, -66.3793
1088.03, -66.3743
1088.04, -66.3792
1088.04, -66.3861
1088.04, -66.3898
1088.05, -66.4151
1088.05, -66.4273
1088.06, -66.4376
1088.06, -66.4744
1088.06, -66.5651
1088.07, -66.6164
1088.07, -66.6172
1088.08, -66.5994
1088.08, -66.5769
1088.08, -66.5608
1088.09, -66.5445
1088.09, -66.526
1088.1, -66.4821
1088.1, -66.4143
1088.1, -66.3731
1088.11, -66.3657
1088.11, -66.3657
1088.12, -66.3286
1088.12, -66.2462
1088.12, -66.1975
1088.13, -66.2125
1088.13, -66.2728
1088.14, -66.2927
1088.14, -66.2691
1088.14, -66.2214
1088.15, -66.2078
1088.15, -66.2371
1088.16, -66.2652
1088.16, -66.287
1088.16, -66.2973
1088.17, -66.3142
1088.17, -66.3416
1088.18, -66.3722
1088.18, -66.4069
1088.18, -66.4078
1088.19, -66.4053
1088.19, -66.3938
1088.2, -66.3724
1088.2, -66.3441
1088.2, -66.3612
1088.21, -66.4199
1088.21, -66.4815
1088.22, -66.5007
1088.22, -66.506
1088.22, -66.5407
1088.23, -66.5827
1088.23, -66.6265
1088.24, -66.6602
1088.24, -66.7011
1088.24, -66.7395
1088.25, -66.7923
1088.25, -66.889
1088.26, -66.9085
1088.26, -66.9061
1088.26, -66.9192
1088.27, -66.9554
1088.27, -66.9548
1088.28, -66.9399
1088.28, -66.917
1088.28, -66.8879
1088.29, -66.9521
1088.29, -67.0299
1088.3, -67.0538
1088.3, -67.0497
1088.3, -67.0343
1088.31, -67.0099
1088.31, -66.9854
1088.32, -66.9541
1088.32, -66.9182
1088.32, -66.8894
1088.33, -66.8945
1088.33, -66.8834
1088.34, -66.8667
1088.34, -66.8432
1088.34, -66.8286
1088.35, -66.8254
1088.35, -66.8284
1088.36, -66.8648
1088.36, -66.8946
1088.36, -66.8897
1088.37, -66.8694
1088.37, -66.852
1088.38, -66.8222
1088.38, -66.8145
1088.38, -66.8031
1088.39, -66.8001
1088.39, -66.7893
1088.4, -66.7565
1088.4, -66.7215
1088.4, -66.7213
1088.41, -66.7092
1088.41, -66.6705
1088.42, -66.6133
1088.42, -66.5628
1088.42, -66.5178
1088.43, -66.5128
1088.43, -66.5096
1088.44, -66.4873
1088.44, -66.4509
1088.44, -66.4054
1088.45, -66.3652
1088.45, -66.346
1088.46, -66.3387
1088.46, -66.3257
1088.46, -66.3037
1088.47, -66.2693
1088.47, -66.2547
1088.48, -66.2797
1088.48, -66.3038
1088.48, -66.3124
1088.49, -66.2935
1088.49, -66.2742
1088.5, -66.2684
1088.5, -66.3022
1088.5, -66.3625
1088.51, -66.4241
1088.51, -66.4643
1088.52, -66.4965
1088.52, -66.5131
1088.52, -66.5421
1088.53, -66.5939
1088.53, -66.6124
1088.54, -66.5955
1088.54, -66.5764
1088.54, -66.5761
1088.55, -66.6364
1088.55, -66.7053
1088.56, -66.737
1088.56, -66.7208
1088.56, -66.6769
1088.57, -66.6361
1088.57, -66.6126
1088.58, -66.5991
1088.58, -66.5815
1088.58, -66.5571
1088.59, -66.5395
1088.59, -66.5322
1088.6, -66.555
1088.6, -66.5812
1088.6, -66.5611
1088.61, -66.5523
1088.61, -66.6007
1088.62, -66.6431
1088.62, -66.6411
1088.62, -66.6775
1088.63, -66.7436
1088.63, -66.7895
1088.64, -66.8061
1088.64, -66.809
1088.64, -66.8145
1088.65, -66.7836
1088.65, -66.7341
1088.66, -66.7006
1088.66, -66.6887
1088.66, -66.6941
1088.67, -66.6848
1088.67, -66.6951
1088.68, -66.7374
1088.68, -66.7384
1088.68, -66.7181
1088.69, -66.7035
1088.69, -66.7216
1088.7, -66.7601
1088.7, -66.7919
1088.7, -66.7742
1088.71, -66.7523
1088.71, -66.7381
1088.72, -66.7336
1088.72, -66.7495
1088.72, -66.7442
1088.73, -66.7302
1088.73, -66.7242
1088.74, -66.7231
1088.74, -66.7271
1088.74, -66.7371
1088.75, -66.7399
1088.75, -66.718
1088.76, -66.6808
1088.76, -66.6457
1088.76, -66.6333
1088.77, -66.6042
1088.77, -66.5708
1088.78, -66.5658
1088.78, -66.5801
1088.78, -66.612
1088.79, -66.6345
1088.79, -66.6327
1088.8, -66.5923
1088.8, -66.5594
1088.8, -66.5631
1088.81, -66.6142
1088.81, -66.6236
1088.82, -66.5904
1088.82, -66.5356
1088.82, -66.5073
1088.83, -66.5028
1088.83, -66.4898
1088.84, -66.4718
1088.84, -66.4499
1088.84, -66.4234
1088.85, -66.4096
1088.85, -66.3917
1088.86, -66.3716
1088.86, -66.3571
1088.86, -66.417
1088.87, -66.5647
1088.87, -66.6666
1088.88, -66.6921
1088.88, -66.6977
1088.88, -66.7461
1088.89, -66.7697
1088.89, -66.7576
1088.9, -66.7262
1088.9, -66.6908
1088.9, -66.6702
1088.91, -66.6817
1088.91, -66.7065
1088.92, -66.7069
1088.92, -66.7029
1088.92, -66.6943
1088.93, -66.6835
1088.93, -66.6646
1088.94, -66.6506
1088.94, -66.6672
1088.94, -66.6629
1088.95, -66.645
1088.95, -66.6322
1088.96, -66.6369
1088.96, -66.6612
1088.96, -66.6919
1088.97, -66.7178
1088.97, -66.746
1088.98, -66.7373
1088.98, -66.6894
1088.98, -66.6365
1088.99, -66.5967
1088.99, -66.5673
1089, -66.5402
1089, -66.5121
1089, -66.4951
1089.01, -66.4906
1089.01, -66.5164
1089.02, -66.5589
1089.02, -66.5679
1089.02, -66.5641
1089.03, -66.5652
1089.03, -66.5827
1089.04, -66.5964
1089.04, -66.6069
1089.04, -66.6217
1089.05, -66.6169
1089.05, -66.6066
1089.06, -66.6083
1089.06, -66.6104
1089.06, -66.6077
1089.07, -66.5929
1089.07, -66.5831
1089.08, -66.5907
1089.08, -66.612
1089.08, -66.6044
1089.09, -66.5868
1089.09, -66.59
1089.1, -66.6256
1089.1, -66.6697
1089.1, -66.7097
1089.11, -66.73
1089.11, -66.694
1089.12, -66.6385
1089.12, -66.6273
1089.12, -66.6855
1089.13, -66.734
1089.13, -66.7324
1089.14, -66.7068
1089.14, -66.677
1089.14, -66.6514
1089.15, -66.6393
1089.15, -66.6453
1089.16, -66.6572
1089.16, -66.6781
1089.16, -66.7478
1089.17, -66.7782
1089.17, -66.7625
1089.18, -66.7445
1089.18, -66.7371
1089.18, -66.7579
1089.19, -66.7799
1089.19, -66.8175
1089.2, -66.8872
1089.2, -66.9777
1089.2, -67.0358
1089.21, -67.0285
1089.21, -66.9968
1089.22, -66.9593
1089.22, -66.9343
1089.22, -66.8996
1089.23, -66.859
1089.23, -66.8395
1089.24, -66.8256
1089.24, -66.7952
1089.24, -66.7543
1089.25, -66.7032
1089.25, -66.6668
1089.26, -66.6429
1089.26, -66.6102
1089.26, -66.5854
1089.27, -66.5827
1089.27, -66.5884
1089.28, -66.6628
1089.28, -66.7336
1089.28, -66.7741
1089.29, -66.7709
1089.29, -66.7552
1089.3, -66.7433
1089.3, -66.7171
1089.3, -66.6985
1089.31, -66.6969
1089.31, -66.6989
1089.32, -66.6966
1089.32, -66.6652
1089.32, -66.6175
1089.33, -66.577
1089.33, -66.5805
1089.34, -66.6026
1089.34, -66.6138
1089.34, -66.5907
1089.35, -66.5359
1089.35, -66.5007
1089.36, -66.5155
1089.36, -66.5309
1089.36, -66.5329
1089.37, -66.5257
1089.37, -66.5082
1089.38, -66.5013
1089.38, -66.5405
1089.38, -66.5883
1089.39, -66.5931
1089.39, -66.5622
1089.4, -66.5345
1089.4, -66.518
1089.4, -66.5352
1089.41, -66.5769
1089.41, -66.6181
1089.42, -66.643
1089.42, -66.6469
1089.42, -66.6341
1089.43, -66.625
1089.43, -66.6195
1089.44, -66.6154
1089.44, -66.611
1089.44, -66.5929
1089.45, -66.5764
1089.45, -66.5571
1089.46, -66.587
1089.46, -66.6776
1089.46, -66.7259
1089.47, -66.6941
1089.47, -66.6394
1089.48, -66.6096
1089.48, -66.609
1089.48, -66.667
1089.49, -66.6856
1089.49, -66.6906
1089.5, -66.6994
1089.5, -66.698
1089.5, -66.6914
1089.51, -66.6798
1089.51, -66.6744
1089.52, -66.68
1089.52, -66.6993
1089.52, -66.7179
1089.53, -66.71
1089.53, -66.678
1089.54, -66.6404
1089.54, -66.6214
1089.54, -66.6298
1089.55, -66.6469
1089.55, -66.6232
1089.56, -66.6
1089.56, -66.6016
1089.56, -66.6475
1089.57, -66.6898
1089.57, -66.6877
1089.58, -66.665
1089.58, -66.6517
1089.58, -66.6613
1089.59, -66.6952
1089.59, -66.7184
1089.6, -66.7273
1089.6, -66.719
1089.6, -66.714
1089.61, -66.7403
1089.61, -66.8203
1089.62, -66.8765
1089.62, -66.8967
1089.62, -66.8965
1089.63, -66.8916
1089.63, -66.9062
1089.64, -66.9199
1089.64, -66.9127
1089.64, -66.9105
1089.65, -66.9203
1089.65, -66.9393
1089.66, -66.9414
1089.66, -66.9289
1089.66, -66.9158
1089.67, -66.8942
1089.67, -66.8827
1089.68, -66.8812
1089.68, -66.8866
1089.68, -66.8764
1089.69, -66.859
1089.69, -66.8635
1089.7, -66.8734
1089.7, -66.869
1089.7, -66.849
1089.71, -66.8152
1089.71, -66.7965
1089.72, -66.7943
1089.72, -66.7836
1089.72, -66.7615
1089.73, -66.7622
1089.73, -66.7688
1089.74, -66.7642
1089.74, -66.7422
1089.74, -66.7173
1089.75, -66.7041
1089.75, -66.7013
1089.76, -66.7275
1089.76, -66.7688
1089.76, -66.7854
1089.77, -66.7802
1089.77, -66.7331
1089.78, -66.6725
1089.78, -66.6483
1089.78, -66.6488
1089.79, -66.6376
1089.79, -66.6269
1089.8, -66.644
1089.8, -66.6949
1089.8, -66.6912
1089.81, -66.6713
1089.81, -66.6463
1089.82, -66.6175
1089.82, -66.5636
1089.82, -66.5207
1089.83, -66.5029
1089.83, -66.4943
1089.84, -66.4701
1089.84, -66.441
1089.84, -66.4156
1089.85, -66.423
1089.85, -66.4903
1089.86, -66.5484
1089.86, -66.5477
1089.86, -66.568
1089.87, -66.6284
1089.87, -66.6567
1089.88, -66.6772
1089.88, -66.734
1089.88, -66.7644
1089.89, -66.7469
1089.89, -66.7086
1089.9, -66.6804
1089.9, -66.7157
1089.9, -66.7695
1089.91, -66.7679
1089.91, -66.7451
1089.92, -66.7136
1089.92, -66.6979
1089.92, -66.7299
1089.93, -66.7429
1089.93, -66.7412
1089.94, -66.7597
1089.94, -66.81
1089.94, -66.8725
1089.95, -66.8876
1089.95, -66.8788
1089.96, -66.8532
1089.96, -66.8477
1089.96, -66.89
1089.97, -66.9271
1089.97, -66.9259
1089.98, -66.9136
1089.98, -66.9071
1089.98, -66.9129
1089.99, -66.9046
1089.99, -66.8828
1090, -66.8536
1090, -66.8279
1090, -66.8176
1090.01, -66.86
1090.01, -66.8577
1090.02, -66.8267
1090.02, -66.7904
1090.02, -66.766
1090.03, -66.7656
1090.03, -66.7669
1090.04, -66.7806
1090.04, -66.7968
1090.04, -66.8053
1090.05, -66.7872
1090.05, -66.7646
1090.06, -66.758
1090.06, -66.7559
1090.06, -66.7503
1090.07, -66.7571
1090.07, -66.7473
1090.08, -66.7063
1090.08, -66.6284
1090.08, -66.5702
1090.09, -66.564
1090.09, -66.6056
1090.1, -66.5853
1090.1, -66.5416
1090.1, -66.5004
1090.11, -66.4652
1090.11, -66.449
1090.12, -66.4498
1090.12, -66.4505
1090.12, -66.4321
1090.13, -66.4273
1090.13, -66.4552
1090.14, -66.5389
1090.14, -66.6286
1090.14, -66.6926
1090.15, -66.7081
1090.15, -66.7509
1090.16, -66.7787
1090.16, -66.8303
1090.16, -66.8961
1090.17, -66.9652
1090.17, -67.0888
1090.18, -67.1667
1090.18, -67.156
1090.18, -67.1246
1090.19, -67.0936
1090.19, -67.0733
1090.2, -67.0649
1090.2, -67.0543
1090.2, -67.0346
1090.21, -67.0522
1090.21, -67.1007
1090.22, -67.1301
1090.22, -67.1163
1090.22, -67.0776
1090.23, -67.04
1090.23, -67.0056
1090.24, -66.9734
1090.24, -66.9621
1090.24, -66.9411
1090.25, -66.9016
1090.25, -66.8686
1090.26, -66.8516
1090.26, -66.8301
1090.26, -66.803
1090.27, -66.7835
1090.27, -66.7763
1090.28, -66.7881
1090.28, -66.7895
1090.28, -66.7563
1090.29, -66.7074
1090.29, -66.6862
1090.3, -66.7164
1090.3, -66.7294
1090.3, -66.6978
1090.31, -66.6434
1090.31, -66.5864
1090.32, -66.558
1090.32, -66.5539
1090.32, -66.551
1090.33, -66.5463
1090.33, -66.4996
1090.34, -66.4666
1090.34, -66.4688
1090.34, -66.4728
1090.35, -66.4376
1090.35, -66.4175
1090.36, -66.4017
1090.36, -66.3653
1090.36, -66.2905
1090.37, -66.2267
1090.37, -66.2041
1090.38, -66.2007
1090.38, -66.2055
1090.38, -66.2183
1090.39, -66.2257
1090.39, -66.2596
1090.4, -66.2889
1090.4, -66.2882
1090.4, -66.3271
1090.41, -66.3614
1090.41, -66.3358
1090.42, -66.2967
1090.42, -66.3339
1090.42, -66.4309
1090.43, -66.5528
1090.43, -66.6542
1090.44, -66.7673
1090.44, -66.8321
1090.44, -66.8741
1090.45, -66.9086
1090.45, -66.9356
1090.46, -66.9372
1090.46, -66.9121
1090.46, -66.8892
1090.47, -66.9056
1090.47, -66.9257
1090.48, -66.8956
1090.48, -66.8341
1090.48, -66.7831
1090.49, -66.7557
1090.49, -66.7342
1090.5, -66.6963
1090.5, -66.6433
1090.5, -66.5828
1090.51, -66.5401
1090.51, -66.514
1090.52, -66.496
1090.52, -66.4586
1090.52, -66.4067
1090.53, -66.3699
1090.53, -66.3743
1090.54, -66.4275
1090.54, -66.4333
1090.54, -66.4074
1090.55, -66.3845
1090.55, -66.3753
1090.56, -66.398
1090.56, -66.4569
1090.56, -66.4989
1090.57, -66.4683
1090.57, -66.4356
1090.58, -66.4066
1090.58, -66.3856
1090.58, -66.3721
1090.59, -66.3442
1090.59, -66.3208
1090.6, -66.3237
1090.6, -66.3865
1090.6, -66.446
1090.61, -66.5198
1090.61, -66.581
1090.62, -66.6427
1090.62, -66.6983
1090.62, -66.7247
1090.63, -66.7176
1090.63, -66.6845
1090.64, -66.648
1090.64, -66.6361
1090.64, -66.6791
1090.65, -66.6772
1090.65, -66.6683
1090.66, -66.6765
1090.66, -66.7488
1090.66, -66.8236
1090.67, -66.8553
1090.67, -66.8581
1090.68, -66.8685
1090.68, -66.866
1090.68, -66.848
1090.69, -66.8236
1090.69, -66.8145
1090.7, -66.7861
1090.7, -66.7591
1090.7, -66.753
1090.71, -66.7528
1090.71, -66.7588
1090.72, -66.7728
1090.72, -66.764
1090.72, -66.7284
1090.73, -66.6682
1090.73, -66.5904
1090.74, -66.5252
1090.74, -66.466
1090.74, -66.4451
1090.75, -66.4389
1090.75, -66.4163
1090.76, -66.4038
1090.76, -66.4029
1090.76, -66.4214
1090.77, -66.4612
1090.77, -66.4956
1090.78, -66.5253
1090.78, -66.5719
1090.78, -66.6309
1090.79, -66.6469
1090.79, -66.5859
1090.8, -66.51
1090.8, -66.4438
1090.8, -66.3964
1090.81, -66.3804
1090.81, -66.4113
1090.82, -66.4661
1090.82, -66.4771
1090.82, -66.4595
1090.83, -66.4315
1090.83, -66.4065
1090.84, -66.375
1090.84, -66.3254
1090.84, -66.2701
1090.85, -66.2082
1090.85, -66.1739
1090.86, -66.1751
1090.86, -66.236
1090.86, -66.2927
1090.87, -66.3113
1090.87, -66.3025
1090.88, -66.3086
1090.88, -66.35
1090.88, -66.3894
1090.89, -66.4755
1090.89, -66.5296
1090.9, -66.5346
1090.9, -66.5342
1090.9, -66.5613
1090.91, -66.6095
1090.91, -66.612
1090.92, -66.6089
1090.92, -66.6255
1090.92, -66.6835
1090.93, -66.7531
1090.93, -66.7851
1090.94, -66.768
1090.94, -66.7417
1090.94, -66.7307
1090.95, -66.7189
1090.95, -66.7041
1090.96, -66.697
1090.96, -66.7484
1090.96, -66.7991
1090.97, -66.8325
1090.97, -66.8455
1090.98, -66.8392
1090.98, -66.8064
1090.98, -66.7516
1090.99, -66.7001
1090.99, -66.6619
1091, -66.6302
1091, -66.606
1091, -66.575
1091.01, -66.5495
1091.01, -66.5617
1091.02, -66.5928
1091.02, -66.5751
1091.02, -66.5257
1091.03, -66.4848
1091.03, -66.4561
1091.04, -66.442
1091.04, -66.5038
1091.04, -66.6008
1091.05, -66.6738
1091.05, -66.7011
1091.06, -66.6911
1091.06, -66.6469
1091.06, -66.5978
1091.07, -66.549
1091.07, -66.5048
1091.08, -66.4452
1091.08, -66.3772
1091.08, -66.3164
1091.09, -66.268
1091.09, -66.2642
1091.1, -66.323
1091.1, -66.3597
1091.1, -66.3557
1091.11, -66.3467
1091.11, -66.3481
1091.12, -66.3628
1091.12, -66.3684
1091.12, -66.3726
1091.13, -66.3942
1091.13, -66.4008
1091.14, -66.3794
1091.14, -66.352
1091.14, -66.3521
1091.15, -66.3635
1091.15, -66.365
1091.16, -66.3716
1091.16, -66.386
1091.16, -66.4126
1091.17, -66.4442
1091.17, -66.4429
1091.18, -66.4274
1091.18, -66.3932
1091.18, -66.3662
1091.19, -66.4062
1091.19, -66.4662
1091.2, -66.5133
1091.2, -66.5485
1091.2, -66.5865
1091.21, -66.6012
1091.21, -66.6078
1091.22, -66.5986
1091.22, -66.5836
1091.22, -66.5782
1091.23, -66.5717
1091.23, -66.5529
1091.24, -66.514
1091.24, -66.4747
1091.24, -66.464
1091.25, -66.4638
1091.25, -66.4839
1091.26, -66.5326
1091.26, -66.5824
1091.26, -66.5788
1091.27, -66.5474
1091.27, -66.5089
1091.28, -66.4727
1091.28, -66.452
1091.28, -66.421
1091.29, -66.3967
1091.29, -66.3585
1091.3, -66.3179
1091.3, -66.2757
1091.3, -66.2402
1091.31, -66.2036
1091.31, -66.1841
1091.32, -66.1833
1091.32, -66.173
1091.32, -66.1531
1091.33, -66.1478
1091.33, -66.1574
1091.34, -66.148
1091.34, -66.1399
1091.34, -66.1298
1091.35, -66.1322
1091.35, -66.1332
1091.36, -66.1975
1091.36, -66.2805
1091.36, -66.3423
1091.37, -66.3941
1091.37, -66.4664
1091.38, -66.5509
1091.38, -66.6543
1091.38, -66.6921
1091.39, -66.663
1091.39, -66.5891
1091.4, -66.5359
1091.4, -66.4976
1091.4, -66.4659
1091.41, -66.4728
1091.41, -66.5212
1091.42, -66.5119
1091.42, -66.4835
1091.42, -66.4652
1091.43, -66.4907
1091.43, -66.5397
1091.44, -66.5332
1091.44, -66.5079
1091.44, -66.4805
1091.45, -66.4259
1091.45, -66.3844
1091.46, -66.3644
1091.46, -66.3602
1091.46, -66.357
1091.47, -66.3464
1091.47, -66.3501
1091.48, -66.3538
1091.48, -66.3453
1091.48, -66.3363
1091.49, -66.3549
1091.49, -66.3747
1091.5, -66.3937
1091.5, -66.3867
1091.5, -66.3656
1091.51, -66.3595
1091.51, -66.3476
1091.52, -66.3366
1091.52, -66.3143
1091.52, -66.2907
1091.53, -66.2773
1091.53, -66.2642
1091.54, -66.2646
1091.54, -66.3179
1091.54, -66.3306
1091.55, -66.3034
1091.55, -66.2713
1091.56, -66.2502
1091.56, -66.2348
1091.56, -66.2082
1091.57, -66.1857
1091.57, -66.1982
1091.58, -66.244
1091.58, -66.3041
1091.58, -66.3211
1091.59, -66.3354
1091.59, -66.3768
1091.6, -66.4205
1091.6, -66.4368
1091.6, -66.4495
1091.61, -66.4691
1091.61, -66.5015
1091.62, -66.5071
1091.62, -66.5221
1091.62, -66.5566
1091.63, -66.5586
1091.63, -66.5224
1091.64, -66.4744
1091.64, -66.4718
1091.64, -66.4791
1091.65, -66.5146
1091.65, -66.5723
1091.66, -66.6026
1091.66, -66.5798
1091.66, -66.5606
1091.67, -66.5792
1091.67, -66.6121
1091.68, -66.6358
1091.68, -66.6495
1091.68, -66.6527
1091.69, -66.6522
1091.69, -66.6578
1091.7, -66.6864
1091.7, -66.7347
1091.7, -66.7479
1091.71, -66.7344
1091.71, -66.716
1091.72, -66.6891
1091.72, -66.6441
1091.72, -66.586
1091.73, -66.5235
1091.73, -66.4576
1091.74, -66.4215
1091.74, -66.3899
1091.74, -66.3444
1091.75, -66.2966
1091.75, -66.2721
1091.76, -66.2849
1091.76, -66.3179
1091.76, -66.3495
1091.77, -66.359
1091.77, -66.3862
1091.78, -66.3852
1091.78, -66.3615
1091.78, -66.3231
1091.79, -66.2671
1091.79, -66.2319
1091.8, -66.226
1091.8, -66.2518
1091.8, -66.2646
1091.81, -66.2823
1091.81, -66.2918
1091.82, -66.2694
1091.82, -66.2467
1091.82, -66.2424
1091.83, -66.2397
1091.83, -66.2359
1091.84, -66.2346
1091.84, -66.2434
1091.84, -66.2448
1091.85, -66.2511
1091.85, -66.2786
1091.86, -66.3218
1091.86, -66.359
1091.86, -66.3525
1091.87, -66.3076
1091.87, -66.2618
1091.88, -66.2472
1091.88, -66.2469
1091.88, -66.239
1091.89, -66.2114
1091.89, -66.1824
1091.9, -66.1845
1091.9, -66.292
1091.9, -66.3862
1091.91, -66.4165
1091.91, -66.4147
1091.92, -66.4062
1091.92, -66.4097
1091.92, -66.4135
1091.93, -66.4104
1091.93, -66.3963
1091.94, -66.377
1091.94, -66.3721
1091.94, -66.4083
1091.95, -66.4462
1091.95, -66.4716
1091.96, -66.4657
1091.96, -66.4497
1091.96, -66.4133
1091.97, -66.3622
1091.97, -66.3381
1091.98, -66.3533
1091.98, -66.3784
1091.98, -66.3836
1091.99, -66.3638
1091.99, -66.3334
1092, -66.5457
1092, -66.7416
1092, -66.8742
1092.01, -66.9599
1092.01, -67.0455
1092.02, -67.126
1092.02, -67.1872
1092.02, -67.2121
1092.03, -67.2087
1092.03, -67.1985
1092.04, -67.1979
1092.04, -67.2052
1092.04, -67.2041
1092.05, -67.2171
1092.05, -67.2417
1092.06, -67.2385
1092.06, -67.2278
1092.06, -67.2099
1092.07, -67.1621
1092.07, -67.0985
1092.08, -67.0543
1092.08, -67.0435
1092.08, -67.0304
1092.09, -67.0203
1092.09, -67.0284
